URL,Title,Category,Date,Story
https://www.astroawani.com/berita-dunia/putin-dijangka-adakan-perbualan-telefon-dengan-trump-521410,Putin dijangka adakan perbualan telefon dengan Trump,Berita Dunia,19/05/2025 18:30 MYT,"MOSCOW: Presiden Rusia Vladimir Putin dijangka mengadakan perbualan telefon dengan rakan sejawatnya dari Amerika Syarikat (AS) Donald Trump pada Isnin (19 Mei), menjadikannya perbualan ketiga antara kedua-dua pemimpin itu sejak awal tahun ini, lapor Agensi Berita Rusia, TASS."
https://www.astroawani.com/berita-dunia/komander-palestin-terkorban-dalam-serangan-israel-di-khan-younis-521432,Komander Palestin terkorban dalam serangan Israel di Khan Younis,Berita Dunia,19/05/2025 18:20 MYT,"GAZA: Komander Al-Nasser Salah al-Din Brigades, sayap ketenteraan Popular Resistance Committees, dilapor terbunuh dalam serangan pasukan khas Israel di bandar Khan Younis, selatan Gaza."
https://www.astroawani.com/berita-dunia/tentera-israel-keluar-perintah-pemindahan-paksa-di-khan-younis-521425,Tentera Israel keluar perintah pemindahan paksa di Khan Younis,Berita Dunia,19/05/2025 17:50 MYT,"GAZA: Tentera Israel mengeluarkan perintah pemindahan paksa kepada penduduk Khan Younis, bandar kedua terbesar di Gaza, dengan amaran bahawa serangan besar-besaran akan dilancarkan."
https://www.astroawani.com/berita-dunia/mayat-dj-terkenal-thailand-ditemukan-dengan-kesan-tembakan-di-kepala-521399,Mayat DJ terkenal Thailand ditemukan dengan kesan tembakan di kepala,Berita Dunia,19/05/2025 17:00 MYT,"KANCHANABURI: Seorang DJ terkenal Thailand ditemukan maut dalam keadaan mengerikan di sebuah hutan terpencil di daerah Muang, di sini, empat hari selepas dilaporkan hilang."
https://www.astroawani.com/berita-dunia/protes-besarbesaran-di-hague-bantah-keganasan-israel-di-gaza-521389,Protes besar-besaran di The Hague bantah keganasan Israel di Gaza,Berita Dunia,19/05/2025 16:00 MYT,"THE HAGUE: Puluhan ribu orang berhimpun di pusat bandar The Hague, Belanda pada Ahad bagi menyertai demonstrasi besar-besaran membantah tindakan ketenteraan Israel di Gaza, lapor Xinhua."
https://www.astroawani.com/berita-malaysia/pasukan-aerobatik-tentera-udara-india-sah-tarik-diri-lima-25-521383,Pasukan aerobatik Tentera Udara India sah tarik diri LIMA' 25,Berita Malaysia,19/05/2025 15:00 MYT,LANGKAWI: Pasukan aerobatik Tentera Udara India Surya Kiran menarik diri daripada menyertai pertunjukan di Pameran Antarabangsa Maritim dan Aeroangkasa Langkawi 2025 (LIMA'25).
https://www.astroawani.com/berita-dunia/perhimpunan-tahunan-who-bermula-perjanjian-pandemik-jadi-tumpuan-521365,,Berita Dunia,19/05/2025 12:45 MYT,"GENEVA: Pertubuhan Kesihatan Sedunia (WHO) memulakan Perhimpunan Kesihatan Sedunia tahunannya di Geneva pada Isnin, dengan fokus utama terhadap penerimaan rasmi perjanjian antarabangsa mengenai pandemik."
https://www.astroawani.com/berita-dunia/unrwa-dedah-lebih-300-anggotanya-maut-dalam-serangan-israel-di-gaza-521352,UNRWA dedah lebih 300 anggotanya maut dalam serangan Israel di Gaza,Berita Dunia,19/05/2025 12:10 MYT,"ISTANBUL: Lebih 300 kakitangan Agensi Bantuan dan Kerja Pertubuhan Bangsa-Bangsa Bersatu untuk Pelarian Palestin (UNRWA) terbunuh dalam serangan Israel di Gaza sejak Oktober 2023, lapor Anadolu Ajansi (AA) memetik kenyataan ketua agensi itu pada Ahad."
https://www.astroawani.com/berita-sukan/pemain-bola-sepak-cedera-selepas-terjatuh-ketika-swafoto-tepi-laut-521337,Pemain bola sepak cedera selepas terjatuh ketika swafoto tepi laut,Berita Sukan,19/05/2025 10:10 MYT,"PEMAIN Deportivo La Coruna, Zakaria Eddahchouri, kini 'dalam pemerhatian' di hospital selepas terjatuh dari persiaran tepi laut semasa mengambil swafoto, mengalami 'cedera ringan'."
https://www.astroawani.com/berita-dunia/kanada-tangguh-sementara-sebahagian-tarif-balas-terhadap-amerika-521335,Kanada tangguh sementara sebahagian tarif balas terhadap Amerika,Berita Dunia,19/05/2025 09:30 MYT,"OTTAWA: Kanada telah menangguhkan sementara sebahagian daripada tarif balas terhadap Amerika Syarikat (AS), namun Menteri Kewangan, Francois-Philippe Champagne menegaskan, dakwaan kononnya semua tarif tersebut telah digugurkan secara senyap adalah tidak benar."
https://www.astroawani.com/berita-bisnes/bursa-malaysia-ditutup-bercampurcampur-521609,Bursa Malaysia ditutup bercampur-campur,Berita Bisnes,20/05/2025 21:45 MYT,KUALA LUMPUR: Bursa Malaysia mengakhiri dagangan Selasa dengan bercampur-campur berikutan ketiadaan pemangkin baharu dan seiring prestasi pasaran serantau yang menguncup.
https://www.astroawani.com/berita-bisnes/jssez-pelabur-setuju-gaji-premium-bermula-rm3500-onn-hafiz-521538,"JS-SEZ: Pelabur setuju gaji premium bermula RM3,500 - Onn Hafiz",Berita Bisnes,20/05/2025 17:00 MYT,"ISKANDAR PUTERI: Pelabur asing di Zon Ekonomi Khas Johor-Singapura (JS-SEZ) menyatakan persetujuan untuk menawarkan gaji premium bermula RM3,500 kepada tenaga kerja tempatan."
https://www.astroawani.com/berita-bisnes/dagangan-luar-china-terus-kukuh-walaupun-berdepan-cabaran-global-521534,Dagangan luar China terus kukuh walaupun berdepan cabaran global,Berita Bisnes,20/05/2025 16:45 MYT,BEIJING: Sektor perdagangan luar China terus mengekalkan pertumbuhan stabil pada April meskipun berdepan perubahan drastik dalam persekitaran ekonomi global.
https://www.astroawani.com/berita-bisnes/ringgit-dibuka-rendah-berbanding-dolar-menjelang-keputusan-kadar-faedah-fed-521490,Ringgit dibuka rendah berbanding dolar AS menjelang keputusan kadar faedah FED,Berita Bisnes,20/05/2025 09:20 MYT,"KUALA LUMPUR: Ringgit dibuka sedikit rendah berbanding dolar Amerika Syarikat (AS) pada Selasa apabila pelabur kekal berhati-hati menjelang kemungkinan penurunan kadar faedah oleh Rizab Persekutuan AS (Fed), kata penganalisis."
https://www.astroawani.com/berita-bisnes/bnm-potong-nisbahssr-pks-perlu-hatihati-buat-pinjaman-penganalisis-521466,"BNM potong nisbah SSR, PKS perlu hati-hati buat pinjaman - Penganalisis",Berita Bisnes,19/05/2025 23:21 MYT,KUALA LUMPUR: Tindakan Bank Negara Malaysia (BNM) mengumumkan pengurangan menurunkan nisbah Keperluan Rizab Berkanun (SRR) membolehkan institusi perbankan memberi lebih banyak pinjaman dengan mudah tunai yang tersebut.
https://www.astroawani.com/berita-bisnes/bursa-malaysia-ditutup-rendah-seiring-dengan-pasaran-serantau-521447,Bursa Malaysia ditutup rendah seiring dengan pasaran serantau,Berita Bisnes,19/05/2025 22:00 MYT,"KUALA LUMPUR: Bursa Malaysia ditutup rendah pada Isnin, mencerminkan prestasi suram di seluruh Asia berikutan data ekonomi China yang lemah dan penurunan penarafan kredit berdaulat Amerika Syarikat baru-baru ini yang menjejaskan sentimen pasaran serantau."
https://www.astroawani.com/berita-bisnes/ringgit-ditutup-tinggi-berbanding-dolar-berikutan-penurunan-penarafan-kredit-521449,Ringgit ditutup tinggi berbanding dolar AS berikutan penurunan penarafan kredit AS,Berita Bisnes,19/05/2025 21:45 MYT,"KUALA LUMPUR: Ringgit ditutup lebih tinggi berbanding dolar Amerika Syarikat (AS) hari ini, disokong oleh Indeks Dolar AS (DXY) yang melemah, susut 0.71 peratus kepada 100.376 berikutan penurunan penarafan kredit berdaulat kerajaan AS."
https://www.astroawani.com/berita-bisnes/pnb-umum-agihan-pendapatan-bonus-sebanyak-rm145-bilion-bagi-tahun-kewangan-2024-521450,"PNB umum agihan pendapatan, bonus sebanyak RM14.5 bilion bagi tahun kewangan 2024",Berita Bisnes,19/05/2025 20:10 MYT,"KUALA LUMPUR: Permodalan Nasional Bhd (PNB) mencatatkan rekod agihan pendapatan dan bonus sebanyak RM14.5 bilion kepada pemegang unitnya untuk 18 dana Harga Tetap (FP) serta Harga Berubah (VP) bagi tahun kewangan berakhir 31 Dis, 2024."
https://www.astroawani.com/berita-bisnes/memanusiakan-data-dosm-lancar-dashboard-penjaya-fokus-peniaga-kecil-penjaja-521422,"Memanusiakan data, DOSM lancar Dashboard PENJAYA fokus peniaga kecil, penjaja",Berita Bisnes,19/05/2025 18:20 MYT,BANGI: Jabatan Perangkaan Malaysia (DOSM) melancarkan Dashboard PENJAYA bertujuan mendekatkan perkhidmatan statistik kepada golongan penjaja dan peniaga kecil.
https://www.astroawani.com/berita-bisnes/jssez-enam-bank-antarabangsa-tempatan-meterai-loi-521373,"JS-SEZ: Enam bank antarabangsa, tempatan meterai LOI",Berita Bisnes,19/05/2025 13:00 MYT,KUALA LUMPUR: Enam institusi kewangan meliputi bank antarabangsa dan tempatan telah menandatangi surat niat (LOI) dalam usaha mempertingkatkan kemudahan pinjaman di Zon Ekonomi Khas Johor-Singapura (JS-SEZ).
https://www.astroawani.com/berita-malaysia/nvidia-pintas-apple-sebagai-syarikat-kedua-paling-bernilai-di-dunia-521332,NVIDIA pintas Apple sebagai syarikat kedua paling bernilai di dunia,Berita Malaysia,19/05/2025 08:50 MYT,NILAI saham NVIDIA melonjak naik minggu lalu selepas pentadbiran Trump membatalkan halangan pembelian cip kecerdasan buatan (AI) oleh negara global serta pelaburan ratusan bilion pusat data AI di Arab Saudi dan Emiriah Arab Bersatu.
https://www.astroawani.com/berita-bisnes/bank-pembangunan-lantik-muzaffar-hisham-sebagai-ceo-berkuat-kuasa-hari-ini-521244,Bank Pembangunan lantik Muzaffar Hisham sebagai CEO berkuat kuasa hari ini,Berita Bisnes,18/05/2025 14:30 MYT,KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) melantik Datuk Muzaffar Hisham sebagai ketua pegawai eksekutif (CEO) baharu kumpulan itu berkuat kuasa serta-merta.
https://www.astroawani.com/berita-bisnes/peluang-pasarkan-produk-halal-di-mena-asean-tarik-minat-bubbles-o2-untuk-luaskan-eksport-521226,"Peluang pasarkan produk halal di MENA, ASEAN tarik minat Bubbles O2 untuk luaskan eksport",Berita Bisnes,18/05/2025 11:40 MYT,"KUALA LUMPUR: Peneraju air mineral beroksigen tempatan, Bubbles O2 Sdn Bhd merancang untuk menembusi pasaran rantau Asia Barat dan Afrika Utara (MENA) serta ASEAN, dikenal pasti mempunyai jurang signifikan dalam penawaran produk halal."
https://www.astroawani.com/berita-malaysia/kadar-pengangguran-di-melaka-menurun-18-peratus-suku-keempat-2024-521224,Kadar pengangguran di Melaka menurun 1.8 peratus suku keempat 2024,Berita Malaysia,18/05/2025 11:30 MYT,"MELAKA: Kadar pengangguran di Melaka bagi suku keempat pada tahun lepas menurun kepada 1.8 peratus berbanding 2.6 peratus pada 2023, kata Ketua Menteri Datuk Seri Ab Rauf Yusoh."
https://www.astroawani.com/berita-bisnes/syarikat-penerbangan-rusia-minat-lancarkan-penerbangan-terus-ke-malaysia-521195,Syarikat penerbangan Rusia minat lancarkan penerbangan terus ke Malaysia,Berita Bisnes,18/05/2025 06:50 MYT,"KAZAN: Sebuah syarikat penerbangan Rusia menyatakan minat untuk melancarkan penerbangan terus dari Rusia ke Malaysia bagi tujuan pelancongan, kata Timbalan Menteri Pengangkutan Rusia Vladimir Poteshkin pada Forum Ekonomi Antarabangsa ke-16 ""Rusia - Dunia Islam: KazanForum 2025."
https://www.astroawani.com/berita-malaysia/shangrila-rasa-ria-hotel-pertama-di-malaysia-raih-sijil-acara-lestari-521131,Shangri-La Rasa Ria hotel pertama di Malaysia raih sijil acara lestari,Berita Malaysia,17/05/2025 15:00 MYT,KOTA KINABALU: Shangri-La Rasa Ria di Kota Kinabalu mencatat sejarah sebagai hotel pertama di Malaysia yang menerima pensijilan ISO 20121 bagi pengurusan acara lestari.
https://www.astroawani.com/berita-malaysia/sarawak-energy-perlu-laksanakan-penstrukturan-semula-untuk-sokong-pelan-pengembangan-521101,Sarawak Energy perlu laksanakan penstrukturan semula untuk sokong pelan pengembangan,Berita Malaysia,17/05/2025 11:00 MYT,KUCHING: Premier Sarawak Tan Sri Abang Johari Tun Openg meminta Sarawak Energy Bhd (SEB) supaya melaksanakan penstrukturan semula untuk menyokong pengeluaran negeri dalam pengeluaran dan bekalan tenaga.
https://www.astroawani.com/berita-dunia/menteri-perdagangan-asiapasifik-tegaskan-kepentingan-wto-pada-mesyuarat-di-korea-selatan-521097,Menteri perdagangan Asia-Pasifik tegaskan kepentingan WTO pada mesyuarat di Korea Selatan,Berita Dunia,17/05/2025 10:40 MYT,ISTANBUL: Menteri perdagangan Kerjasama Ekonomi Asia-Pasifik (APEC) pada Jumaat menyatakan kepentingan Pertubuhan Perdagangan Dunia (WTO) di tengah-tengah ketidaktentuan perdagangan global.
https://www.astroawani.com/berita-sukan/pemain-united-terkejut-dengan-sokongan-luar-biasa-peminat-harry-maguire-521635,Pemain United terkejut dengan sokongan luar biasa peminat - Harry Maguire,Berita Sukan,20/05/2025 23:25 MYT,"BILBAO: Harry Maguire mengakui bilik persalinan Manchester United terkejut dengan cara luar biasa peminat terus memberikan sokongan kepada pasukan itu walaupun melalui musim yang mengecewakan - yang mereka harap dapat akhiri dengan kejayaan dalam Liga Europa, lapor PA Media/dpa."
https://www.astroawani.com/berita-sukan/berjaya-harungi-musim-mencabar-saravanan-intai-destinasi-baharu-521575,"Berjaya harungi musim mencabar, Saravanan intai destinasi baharu",Berita Sukan,20/05/2025 22:50 MYT,"KUALA LUMPUR: Penyerang Sri Pahang FC T. Saravanan mengakui musim 2024/2025 memberi pengajaran berguna dalam kariernya, apabila berjaya memanfaatkan peluang yang terhad untuk membuktikan kemampuan bersama skuad Tok Gajah."
https://www.astroawani.com/berita-sukan/stl-2025-tampil-format-baharu-lebih-mencabar-beri-debaran-kepada-peminat-521628,"STL 2025 tampil format baharu, lebih mencabar.. Beri debaran kepada peminat",Berita Sukan,20/05/2025 22:32 MYT,KUALA LUMPUR: Penganjuran Sepak Takraw League 2025 edisi ke-11 membekalkan negara dengan pelapis supaya tidak ketandusan bakat dalam arena sukan takraw.
https://www.astroawani.com/berita-sukan/masters-malaysia-2025-pei-keemei-xing-cipta-kejutan-mara-ke-pusingan-kedua-521623,Masters Malaysia 2025: Pei Kee-Mei Xing cipta kejutan mara ke pusingan kedua,Berita Sukan,20/05/2025 21:39 MYT,"KUALA LUMPUR: Pemain beregu wanita negara Go Pei Kee-Teoh Mei Xing sekali lagi mencuri tumpuan apabila menewaskan juara Olimpik 2024, Chen Qing Chen yang bergandingan dengan Wang Ting Ge dari China, sekali gus mara ke pusingan kedua Kejohanan Badminton Masters Malaysia 2025 di Axiata Arena, Bukit Jalil hari ini."
https://www.astroawani.com/berita-sukan/isu-pemain-warisan-mereka-juga-rakyat-malaysia-hannah-521600,"Isu pemain warisan, mereka juga rakyat Malaysia - Hannah",Berita Sukan,20/05/2025 19:11 MYT,"KUALA LUMPUR: Perdebatan kehadiran pemain warisan menjadi sebahagian skuad bola sepak Harimau Malaya masih belum mampu dinoktahkan, ramai risau ia akan melemahkan bakat bola sepak tempatan."
https://www.astroawani.com/berita-sukan/badminton-aaronwooi-yik-lonjak-ke-kedudukan-ketiga-dunia-521561,Badminton: Aaron-Wooi Yik lonjak ke kedudukan ketiga dunia,Berita Sukan,20/05/2025 17:45 MYT,"KUALA LUMPUR: Gandingan negara Aaron Chia-Soh Wooi Yik memperbaharui ranking apabila melonjak ke tangga ketiga dunia berbanding kedudukan kelima, berdasarkan kemas kini Persekutuan Badminton Dunia (BWF) hari ini."
https://www.astroawani.com/berita-sukan/sepak-takraw-mohamad-azlan-alami-keretakan-tulang-siku-521530,Sepak takraw: Mohamad Azlan alami keretakan tulang siku,Berita Sukan,20/05/2025 17:31 MYT,"KUALA LUMPUR: Pemain apit kanan negara Mohamad Azlan Alias disahkan mengalami keretakan tulang di siku kiri susulan insiden ketika aksi final acara regu berpasukan kejohanan sepak takraw Piala Asia 2025 di Stadium Titiwangsa di sini, Ahad lepas."
https://www.astroawani.com/berita-sukan/tidak-diiktiraf-pecah-rekod-kerana-angin-azeem-fahmi-tetap-nombor-satu-terpantas-di-carolina-utara-521521,"Tidak diiktiraf pecah rekod kerana angin, Azeem Fahmi tetap nombor satu terpantas di Carolina Utara",Berita Sukan,20/05/2025 14:15 MYT,"PELARI pecut negara, Muhammad Azeem Fahmi, merangkul kejayaan acara 100 meter (m) dalam Kejohanan Olahraga Universiti Appalachian State yang berlangsung di Boone, Carolina Utara, Amerika Syarikat, hujung minggu lalu."
https://www.astroawani.com/berita-sukan/saya-tidak-akan-bersembunyi-di-sebalik-tindakan-pengecut-tmj-521519,'Saya tidak akan bersembunyi di sebalik tindakan pengecut' - TMJ,Berita Sukan,20/05/2025 13:30 MYT,"PEMANGKU Sultan Johor, Tunku Mahkota Ismail meluahkan rasa hairan apabila namanya sering dikaitkan dengan pelbagai isu dan perkara negatif meskipun tidak mempunyai sebarang kaitan langsung."
https://www.astroawani.com/berita-sukan/pemain-kelahiran-argentina-bakal-perkuat-harimau-malaya-bertemu-vietnam-521515,Pemain kelahiran Argentina bakal perkuat Harimau Malaya bertemu Vietnam?,Berita Sukan,20/05/2025 13:15 MYT,"KETIKA sidang media pengumuman pemain menjelang perlawanan seterusnya Kelayakan Piala Asia 2027 minggu lalu, ketua jurulatih, Peter Cklamovski, memberi bayangan bahawa ada seorang lagi pemain 'Malaysian Abroad' akan memperkuat Harimau Malaya bertemu Vietnam pada 10 Jun depan."
https://www.astroawani.com/berita-sukan/pearlythinaah-kunci-mulut-521511,Pearly-Thinaah 'kunci mulut',Berita Sukan,20/05/2025 13:00 MYT,"BEREGU wanita negara, Pearly Tan-M Thinaah masih berteka-teki mengenai masa depan bersama Persatuan Badminton Malaysia (BAM) ketika kontrak mereka dilaporkan berakhir akhir tahun lalu."
https://www.astroawani.com/berita-sukan/main-bola-kena-kuat-tidak-boleh-nangis-faisal-halim-521508,"Main bola kena kuat, tidak boleh nangis - Faisal Halim",Berita Sukan,20/05/2025 11:50 MYT,"PERAMAH dan prihatin. Seorang pemain bertubuh kecil, namun berjiwa besar mencurahkan segalanya terhadap bola sepak."
https://www.astroawani.com/berita-sukan/sepak-takraw-mampu-tarik-lebih-banyak-penaja-hannah-yeoh-521491,Sepak takraw mampu tarik lebih banyak penaja - Hannah Yeoh,Berita Sukan,20/05/2025 09:30 MYT,"PENCAPAIAN membanggakan skuad sepak takraw negara dalam kempen Piala Asia ASTAF minggu lalu, perlu diberi perhatian sewajarnya apabila menunjukkan semangat juang tinggi di tempat sendiri."
https://www.astroawani.com/berita-sukan/kecergasan-pemain-fokus-utama-kem-latihan-skuad-kebangsaan-di-johor-bahru-521455,Kecergasan pemain fokus utama kem latihan skuad kebangsaan di Johor Bahru,Berita Sukan,20/05/2025 05:00 MYT,"JOHOR BAHRU: Meningkatkan tahap kecergasan pemain menjadi fokus utama sepanjang kem latihan pusat skuad bola sepak kebangsaan sebagai persediaan menghadapi perlawanan kedua Kumpulan F saingan Kelayakan Piala Asia 2027 menentang Vietnam, Jun ini."
https://www.astroawani.com/berita-sukan/sepak-takraw-malaysia-punya-masa-depan-cerah-mohd-sumali-521435,Sepak takraw Malaysia punya masa depan cerah - Mohd Sumali,Berita Sukan,19/05/2025 23:00 MYT,KUALA LUMPUR: Skuad sepak takraw negara mempunyai masa depan yang cerah susulan aksi cemerlang dengan meraih dua pingat emas dan dua perak di Kejohanan Sepak Takraw Piala Asia 2025 yang melabuhkan tirainya semalam.
https://www.astroawani.com/berita-sukan/tunku-mahkota-ismail-nasihat-semua-pihak-beri-sokongan-positif-kepada-pasukan-kebangsaan-521451,Tunku Mahkota Ismail nasihat semua pihak beri sokongan positif kepada pasukan kebangsaan,Berita Sukan,19/05/2025 22:15 MYT,JOHOR BAHRU: Pemangku Sultan Johor Tunku Mahkota Ismail Sultan Ibrahim bertitah menasihati semua pihak agar memberikan sokongan yang positif dan membangun kepada pasukan bola sepak kebangsaan.
https://www.astroawani.com/berita-sukan/prestasi-skuad-sepak-takraw-membanggakan-berpotensi-jadi-juara-hannah-521403,"Prestasi skuad sepak takraw membanggakan, berpotensi jadi juara - Hannah",Berita Sukan,19/05/2025 18:10 MYT,PUTRAJAYA: Menteri Belia dan Sukan Hannah Yeoh hari ini menyifatkan prestasi skuad sepak takraw negara sebagai membanggakan dan berpotensi merampas gelaran juara acara regu berpasukan pada Kejohanan Sepak Takraw Piala Asia akan datang.
https://www.astroawani.com/berita-sukan/kita-setakat-bercakap-saja-tmj-521370,'Kita setakat bercakap saja'- TMJ,Berita Sukan,19/05/2025 13:30 MYT,"PEMILIK Johor Darul Ta'zim (JDT), Tunku Mahkota Ismail menzahirkan rasa kecewa terhadap mentaliti segelintir pihak yang dilihat masih ketinggalan dalam usaha membangunkan sukan bola sepak tanah air."
https://www.astroawani.com/berita-sukan/psv-eindhoven-dinobat-juara-eredivisie-20242025-521349,PSV Eindhoven dinobat juara Eredivisie 2024/2025,Berita Sukan,19/05/2025 11:20 MYT,PSV Eindhoven telah mengesahkan gelaran juara Eredivisie musim 2024/2025 selepas menamatkan kempen dengan kemenangan 3-1 ke atas Sparta Rotterdam dalam perlawanan terakhir minggu ke-34.
https://www.astroawani.com/berita-sukan/penarikan-diri-pasukan-besar-dari-liga-m-bakal-calar-imej-bola-sepak-malaysia-521346,"Penarikan diri pasukan besar dari Liga M, bakal calar imej bola sepak Malaysia",Berita Sukan,19/05/2025 11:00 MYT,"KUALA LUMPUR: Bekas pemain bola sepak negara, Reduan Abdullah melahirkan rasa kecewa dengan berita beberapa pasukan besar yang bakal menarik diri daripada bersaing dalam kancah Liga Malaysia (Liga-M) pada musim hadapan."
https://www.astroawani.com/berita-sukan/selagi-tak-mati-patah-tangan-selagi-itu-terus-berjuang-azlan-521341,"Selagi tak mati, patah tangan, selagi itu terus berjuang - Azlan",Berita Sukan,19/05/2025 10:30 MYT,"KUALA LUMPUR: Pemain apit kanan negara, Mohamad Azlan Alias sanggup mengetepikan kecederaan tangan terseliuh dialami pada aksi final acara regu berpasukan Kejohanan Sepak Takraw Piala Asia 2025 biarpun menyaksikan Malaysia kecundang 0-2 kepada seteru tradisi, Thailand, semalam."
https://www.astroawani.com/berita-sukan/pemain-bola-sepak-cedera-selepas-terjatuh-ketika-swafoto-tepi-laut-521337,Pemain bola sepak cedera selepas terjatuh ketika swafoto tepi laut,Berita Sukan,19/05/2025 10:10 MYT,"PEMAIN Deportivo La Coruna, Zakaria Eddahchouri, kini 'dalam pemerhatian' di hospital selepas terjatuh dari persiaran tepi laut semasa mengambil swafoto, mengalami 'cedera ringan'."
https://www.astroawani.com/berita-sukan/arteta-tidak-berpuas-hati-kecewa-sekali-lagi-akhiri-musim-tanpa-trofi-521334,"Arteta 'tidak berpuas hati, kecewa' sekali lagi akhiri musim tanpa trofi",Berita Sukan,19/05/2025 09:00 MYT,MIKEL Arteta berkata dia 'tidak berpuas hati dan kecewa' bahawa Arsenal akan menamatkan satu lagi musim tanpa trofi utama.
https://www.astroawani.com/berita-sukan/legenda-negara-tidak-setuju-pemain-warisan-naturalisasi-dominasi-harimau-malaya-521328,"Legenda negara tidak setuju pemain warisan, naturalisasi dominasi Harimau Malaya",Berita Sukan,19/05/2025 08:30 MYT,REVOLUSI Harimau Malaya baru memasuki fasa permulaan tetapi ia sudah mula mendatangkan rasa kurang senang dalam kalangan keluarga besar bola sepak negara.
https://www.astroawani.com/berita-sukan/ligam-nazak-boleh-mati-kj-521326,"Liga-M nazak, boleh mati - KJ",Berita Sukan,19/05/2025 08:10 MYT,"BEKAS Menteri Belia dan Sukan, Khairy Jamaluddin Abu Bakar memberi amaran bahawa saingan Liga Malaysia (Liga-M) kini berada di ambang krisis dan bakal berdepan risiko terkubur jika tiada tindakan segera diambil."
https://www.astroawani.com/berita-sukan/sultan-mizan-rasmi-tiep-521319,Sultan Mizan rasmi TIEP,Berita Sukan,19/05/2025 06:40 MYT,BANDAR PERMAISURI: Sultan Terengganu Sultan Mizan Zainal Abidin berkenan merasmikan Terengganu International Endurance Park (TIEP) and Clubhouse di Lembah Bidong di sini sempena sambutan hari keputeraan baginda yang ke-63 semalam.
https://www.astroawani.com/berita-sukan/sultan-abdullah-santuni-majlis-pertemuan-legenda-sukan-negara-521317,Sultan Abdullah santuni majlis pertemuan legenda sukan negara,Berita Sukan,19/05/2025 05:45 MYT,KUALA LUMPUR: Sultan Pahang Al-Sultan Abdullah Ri'ayatuddin Al-Mustafa Billah Shah berkenan berangkat ke majlis Sports Flame yang menghimpunkan bekas atlet kebangsaan bagi meraikan legasi sukan tanah air di sini semalam.
https://www.astroawani.com/berita-sukan/piala-asia-ahmad-jais-akui-regu-berpasukan-negara-belum-cukup-kuat-521318,Piala Asia: Ahmad Jais akui regu berpasukan negara belum cukup kuat,Berita Sukan,19/05/2025 05:15 MYT,KUALA LUMPUR: Ketua jurulatih sepak takraw negara Ahmad Jais Baharun mengakui pasukan bimbingannya belum cukup kuat selepas tumpas kepada Thailand pada perlawanan akhir acara regu berpasukan di Kejohanan Sepak Takraw Piala Asia 2025 semalam.
https://www.astroawani.com/berita-sukan/verstappen-tewaskan-mclaren-menangi-f1-grand-prix-emilia-romagna-521311,"Verstappen tewaskan McLaren, menangi F1 Grand Prix Emilia Romagna",Berita Sukan,19/05/2025 01:00 MYT,"IMOLA (Itali): Juara bertahan empat kali, Max Verstappen menewaskan dua pelumba pasukan McLaren untuk memenangi perlumbaan Formula Satu (F1) keduanya musim ini di Grand Prix Emilia Romagna di Itali pada Sabtu, lapor agensi berita Jerman dpa."
https://www.astroawani.com/berita-sukan/piala-asia-2025-pasukan-sepak-takraw-malaysia-pamer-pencapaian-luar-biasa-pm-521300,Piala Asia 2025: Pasukan sepak takraw Malaysia pamer pencapaian luar biasa - PM,Berita Sukan,18/05/2025 22:30 MYT,KUALA LUMPUR: Skuad sepak takraw negara telah mempamerkan prestasi yang membanggakan dan menunjukkan pencapaian luar biasa dalam perlawanan akhir Kejohanan Sepak Takraw Piala Asia 2025 hari ini.
https://www.astroawani.com/berita-sukan/piala-asia-penantian-34-tahun-berlarutan-thailand-tewaskan-malaysia-20-521298,"Piala Asia: Penantian 34 tahun berlarutan, Thailand tewaskan Malaysia 2-0",Berita Sukan,18/05/2025 20:52 MYT,"KUALA LUMPUR: Harapan tinggi rakyat Malaysia untuk melihat skuad sepak takraw negara menamatkan kemarau kejuaraan selama 34 tahun dalam acara regu berpasukan terkubur jua selepas tunduk kepada seteru tradisi, Thailand, 0-2 pada aksi final Piala Asia 2025 di Stadium Titiwangsa di sini, hari ini."
https://www.astroawani.com/berita-sukan/aaronwooi-yik-juara-terbuka-thailand-2025-521268,Aaron-Wooi Yik juara Terbuka Thailand 2025,Berita Sukan,18/05/2025 15:40 MYT,"BEREGU lelaki negara, Aaron Chia-Soh Wooi Yik meraih gelaran kedua pada musim ini apabila muncul juara Terbuka Thailand dalam aksi penuh debar di Bangkok sebentar tadi."
https://www.astroawani.com/berita-sukan/kdn-fc-perlu-utamakan-penyelesaian-tunggakan-gaji-bekas-tonggak-kelantan-521242,KDN FC perlu utamakan penyelesaian tunggakan gaji - Bekas tonggak Kelantan,Berita Sukan,18/05/2025 15:10 MYT,KUALA LUMPUR: Pengurusan Kelantan Darul Naim FC (KDN FC) dinasihat memberi keutamaan kepada penyelesaian tunggakan gaji pemain menjelang saingan Liga Malaysia (Liga-M) 2025/2026.
https://www.astroawani.com/berita-sukan/kecederaan-tidak-halang-jun-hao-beraksi-di-malaysia-masters-521243,Kecederaan tidak halang Jun Hao beraksi di Malaysia Masters,Berita Sukan,18/05/2025 14:20 MYT,KUALA LUMPUR: Pemain perseorangan lelaki negara Leong Jun Hao tetap akan menyertai Kejohanan Master Malaysia 2025 meskipun kecederaan yang dialami di tangan kanan belum pulih sepenuhnya.
